scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	9286	685044	176	126
GCF_000154285.1_ASM15428v1_genomic	12854	1757187	320	231
GCF_028539415.1_ASM2853941v1_genomic	1469	5489	65	64
GCF_025151215.1_ASM2515121v1_genomic	511	4377447	7	7
GCF_025147485.1_ASM2514748v1_genomic	784	4629452	20	18
GCF_000742135.1_ASM74213v1_genomic	271103	5529453	6467	2390
GCF_003641185.1_ASM364118v1_genomic	25279	3671373	487	95
GCF_000020225.1_ASM2022v1_genomic	171	2664102	0	0
GCF_029023785.1_ASM2902378v1_genomic	2374579	2672229	945	151
GCF_000160055.1_ASM16005v1_genomic	1582227	1895960	5342	4986
GCF_002234575.2_ASM223457v2_genomic	2198241	6570176	89859	83312
