# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna -d 50 -b 10000 -n 5 -o ./sim_99/sim_d50_ref_GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5 --prefix sim_d50_ref_GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.0,0.01993722291302784,9946
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.25934431521436135,0.11884535304207546,9973
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.0,0.11621665355617197,10070
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.5314913723817973,10040
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.536262899912034,0.16634792843660928,50
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.16374914847398414,0.0,9830
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.0,10108
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.0,0.0,9910
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.0,0.0,10092
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.040643636399620424,0.047161469670318035,10082
