scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	17087	623916	144	68
GCF_000154285.1_ASM15428v1_genomic	18216	1757187	302	161
GCF_028539415.1_ASM2853941v1_genomic	9207	2795006	161	74
GCF_025151215.1_ASM2515121v1_genomic	3339	4377447	44	40
GCF_000020225.1_ASM2022v1_genomic	171	2664102	1	0
GCF_000742135.1_ASM74213v1_genomic	280810	5529453	4469	806
GCF_025147485.1_ASM2514748v1_genomic	9799	4629452	241	122
GCF_003641185.1_ASM364118v1_genomic	143786	3671373	1231	966
GCF_029023785.1_ASM2902378v1_genomic	2323368	2672229	10318	9182
GCF_002234575.2_ASM223457v2_genomic	4886197	6570176	4320	2777
GCF_000160055.1_ASM16005v1_genomic	1572964	1895960	5508	4981
