sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_025151215.1_ASM2515121v1_genomic	NZ_CP102286.1	4377447	3651368	83.4132	3650476	99.9756	3646723	99.8972	892	0.0244	3647614	99.8972	30972	0.8482	27218	87.8794	26494	85.5418	134	0.4326	4006	12.9343	412961	98.1458	356509	100.0000	0.9860
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	683699	86.5697	683581	99.9827	683096	99.9291	118	0.0173	683214	99.9291	4964	0.7261	4479	90.2297	4448	89.6052	15	0.3022	486	9.7905	81639	100.0000	87120	93.7282	0.9923
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	431776	89.2201	431710	99.9847	431400	99.9282	66	0.0153	431466	99.9282	5568	1.2896	5258	94.4325	5224	93.8218	19	0.3412	313	5.6214	31194	100.0000	32227	100.0000	0.9977
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	369373	84.9874	368987	99.8955	368738	99.9325	386	0.1045	369124	99.9326	3377	0.9143	3128	92.6266	2921	86.4969	8	0.2369	417	12.3482	52023	100.0000	54142	100.0000	0.9945
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	357034	90.3296	356967	99.9812	356662	99.9146	67	0.0188	356729	99.9146	3483	0.9755	3178	91.2432	3164	90.8412	3	0.0861	306	8.7855	29587	100.0000	29597	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	257570	71.7279	257543	99.9895	257345	99.9231	27	0.0105	257372	99.9231	1982	0.7695	1784	90.0101	1783	89.9596	2	0.1009	198	9.9899	99400	100.0000	99470	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	243925	84.6412	243907	99.9926	243722	99.9242	18	0.0074	243740	99.9242	2363	0.9687	2178	92.1710	2166	91.6631	1	0.0423	186	7.8713	30572	100.0000	30774	100.0000	0.9992
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	208896	81.4984	208866	99.9856	208698	99.9196	30	0.0144	208728	99.9196	1869	0.8947	1701	91.0112	1680	89.8876	6	0.3210	168	8.9888	41759	100.0000	41774	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	187669	80.2941	187617	99.9723	187483	99.9286	52	0.0277	187535	99.9286	2009	1.0705	1875	93.3300	1826	90.8910	5	0.2489	178	8.8601	38625	100.0000	41594	100.0000	0.9848
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	187823	82.8820	187810	99.9931	187668	99.9244	13	0.0069	187681	99.9244	1615	0.8599	1473	91.2074	1472	91.1455	1	0.0619	142	8.7926	31869	100.0000	31882	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000074.1	214538	193287	90.0945	193260	99.9860	193102	99.9182	27	0.0140	193129	99.9183	1309	0.6772	1151	87.9297	1137	86.8602	4	0.3056	160	12.2231	13501	100.0000	20290	100.0000	0.9662
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000048.1	207399	191901	92.5274	191815	99.9552	191673	99.9260	86	0.0448	191759	99.9260	1823	0.9500	1681	92.2106	1658	90.9490	6	0.3291	147	8.0636	11195	100.0000	11203	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000056.1	205670	186747	90.7993	186598	99.9202	186468	99.9303	149	0.0798	186617	99.9304	1880	1.0067	1750	93.0851	1721	91.5426	4	0.2128	144	7.6596	13580	100.0000	13588	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000041.1	205662	178064	86.5809	178005	99.9669	177864	99.9208	59	0.0331	177923	99.9208	1567	0.8800	1426	91.0019	1404	89.5980	2	0.1276	142	9.0619	19801	100.0000	25291	78.3441	0.9704
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000038.1	197850	181500	91.7362	181482	99.9901	181349	99.9267	18	0.0099	181367	99.9267	1728	0.9521	1595	92.3032	1584	91.6667	7	0.4051	134	7.7546	11557	100.0000	11566	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000024.1	196450	145955	74.2963	145932	99.9842	145828	99.9287	23	0.0158	145851	99.9287	1124	0.7701	1020	90.7473	1014	90.2135	1	0.0890	105	9.3416	46346	100.0000	46328	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000051.1	162695	117907	72.4712	117886	99.9822	117805	99.9313	21	0.0178	117826	99.9313	1792	1.5198	1711	95.4799	1710	95.4241	3	0.1674	79	4.4085	29305	100.0000	34514	84.9134	0.9609
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000023.1	155688	119725	76.9006	119650	99.9374	119558	99.9231	75	0.0626	119633	99.9232	1632	1.3631	1540	94.3627	1532	93.8725	9	0.5515	92	5.6373	31512	100.0000	31512	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000026.1	149142	118950	79.7562	118934	99.9865	118858	99.9361	16	0.0135	118874	99.9361	1193	1.0029	1117	93.6295	1110	93.0427	4	0.3353	76	6.3705	25681	100.0000	25745	100.0000	0.9995
