scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	13228	613727	308	179
GCF_028539415.1_ASM2853941v1_genomic	5648799	6771615	4835	4747
GCF_000154285.1_ASM15428v1_genomic	973110	2179988	5082	4915
GCF_000742135.1_ASM74213v1_genomic	271083	5529453	6477	2387
GCF_003641185.1_ASM364118v1_genomic	21490	3671373	556	92
GCF_029023785.1_ASM2902378v1_genomic	23913	2672229	400	30
GCF_000020225.1_ASM2022v1_genomic	171	2664102	0	0
GCF_000160055.1_ASM16005v1_genomic	7422	1895960	348	91
GCF_025151215.1_ASM2515121v1_genomic	3589481	4377447	13763	13574
GCF_002234575.2_ASM223457v2_genomic	2388295	6570176	102853	95713
GCF_025147485.1_ASM2514748v1_genomic	74434	4629452	1544	707
