scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5649275	6771615	568	486
GCF_016902345.1_ASM1690234v1_genomic	1731	376776	51	40
GCF_000154285.1_ASM15428v1_genomic	2505	713736	66	29
GCF_025151215.1_ASM2515121v1_genomic	3817	4377447	15	15
GCF_002234575.2_ASM223457v2_genomic	8444	6570176	182	120
GCF_000742135.1_ASM74213v1_genomic	280452	5529453	4835	900
GCF_003641185.1_ASM364118v1_genomic	25275	3671373	493	132
GCF_029023785.1_ASM2902378v1_genomic	23536	2672229	350	25
GCF_000020225.1_ASM2022v1_genomic	171	2664102	0	0
GCF_000160055.1_ASM16005v1_genomic	499090	1895960	8944	8448
GCF_025147485.1_ASM2514748v1_genomic	48063	4629452	86	49
