scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	162	293676	0	0
GCF_016902345.1_ASM1690234v1_genomic	615	368891	14	12
GCF_000154285.1_ASM15428v1_genomic	2500	655363	64	28
GCF_000160055.1_ASM16005v1_genomic	7377	1895960	252	24
GCF_000742135.1_ASM74213v1_genomic	280459	5529453	4946	922
GCF_025147485.1_ASM2514748v1_genomic	33890	4629452	130	113
GCF_002234575.2_ASM223457v2_genomic	4302	6570176	126	115
GCF_000020225.1_ASM2022v1_genomic	673210	2664102	4789	4772
GCF_003641185.1_ASM364118v1_genomic	25480	3671373	511	128
GCF_029023785.1_ASM2902378v1_genomic	2376968	2672229	4572	4181
GCF_025151215.1_ASM2515121v1_genomic	3785984	4377447	1036	953
