sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000160055.1_ASM16005v1_genomic	NZ_GG698602.1	1895960	420177	22.1617	420047	99.9691	411646	98.0000	130	0.0309	411774	98.0001	11761	2.7991	3358	28.5520	3236	27.5147	3328	28.2969	5246	44.6051	138302	82.3914	191863	61.1009	0.9481
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	683883	86.5930	683769	99.9833	683767	99.9997	114	0.0167	683881	99.9997	4507	0.6590	4505	99.9556	4438	98.4690	53	1.1759	3	0.0666	81593	100.0000	81707	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	432108	89.2887	432042	99.9847	432042	100.0000	66	0.0153	432108	100.0000	5315	1.2300	5315	100.0000	5276	99.2662	11	0.2070	6	0.1129	30799	100.0000	31449	100.0000	0.9985
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	369174	84.9416	368981	99.9477	368981	100.0000	193	0.0523	369174	100.0000	2968	0.8040	2968	100.0000	2939	99.0229	5	0.1685	13	0.4380	54051	100.0000	54081	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	356998	90.3205	356926	99.9798	356924	99.9994	72	0.0202	356996	99.9994	3184	0.8919	3182	99.9372	3167	99.4661	3	0.0942	2	0.0628	29586	100.0000	29592	100.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000032.1	359093	257643	71.7483	257609	99.9868	257609	100.0000	34	0.0132	257643	100.0000	1845	0.7161	1845	100.0000	1839	99.6748	2	0.1084	0	0.0000	99409	100.0000	99458	100.0000	0.9998
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000071.1	288187	244021	84.6745	244002	99.9922	244002	100.0000	19	0.0078	244021	100.0000	2195	0.8995	2195	100.0000	2188	99.6811	0	0.0000	3	0.1367	30575	100.0000	30783	100.0000	0.9992
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000046.1	256319	208945	81.5176	208932	99.9938	208930	99.9990	13	0.0062	208943	99.9990	1706	0.8165	1704	99.8828	1699	99.5897	2	0.1172	3	0.1758	41763	100.0000	41778	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000064.1	233727	188038	80.4520	188030	99.9957	188030	100.0000	8	0.0043	188038	100.0000	1885	1.0025	1885	100.0000	1879	99.6817	4	0.2122	0	0.0000	38623	100.0000	38672	100.0000	0.9997
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000039.1	226615	188024	82.9707	188008	99.9915	188008	100.0000	16	0.0085	188024	100.0000	1475	0.7845	1475	100.0000	1471	99.7288	0	0.0000	0	0.0000	31867	100.0000	31876	100.0000	1.0000
