scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	1068	2187133	32	26
GCF_000154285.1_ASM15428v1_genomic	2653	691831	27	7
GCF_016902345.1_ASM1690234v1_genomic	545	306753	13	13
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_000160055.1_ASM16005v1_genomic	7081	1895960	294	88
GCF_029023785.1_ASM2902378v1_genomic	23478	2672229	347	25
GCF_002234575.2_ASM223457v2_genomic	3584	6570176	119	80
GCF_000742135.1_ASM74213v1_genomic	271733	5529453	6493	2389
GCF_003641185.1_ASM364118v1_genomic	3189629	3671373	5129	4837
GCF_025151215.1_ASM2515121v1_genomic	29718	4377447	414	342
GCF_025147485.1_ASM2514748v1_genomic	2233099	4629452	9420	9097
