scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	11286	2969919	180	33
GCF_000154285.1_ASM15428v1_genomic	12420	713736	151	39
GCF_016902345.1_ASM1690234v1_genomic	17154	623636	117	46
GCF_000020225.1_ASM2022v1_genomic	171	2664102	1	0
GCF_000742135.1_ASM74213v1_genomic	271077	5529453	6476	2387
GCF_029023785.1_ASM2902378v1_genomic	23714	2672229	348	25
GCF_025151215.1_ASM2515121v1_genomic	55771	4377447	567	336
GCF_003641185.1_ASM364118v1_genomic	25278	3671373	494	122
GCF_000160055.1_ASM16005v1_genomic	1538272	1895960	6995	6128
GCF_025147485.1_ASM2514748v1_genomic	3937794	4629452	6331	5912
GCF_002234575.2_ASM223457v2_genomic	4877812	6570176	4019	2452
