scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5639391	6775894	1178	1023
GCF_016902345.1_ASM1690234v1_genomic	15307	564082	153	38
GCF_000020225.1_ASM2022v1_genomic	147	2664102	2	2
GCF_029023785.1_ASM2902378v1_genomic	23478	2672229	345	25
GCF_000742135.1_ASM74213v1_genomic	271475	5529453	6494	2391
GCF_000154285.1_ASM15428v1_genomic	11933	763207	188	31
GCF_025151215.1_ASM2515121v1_genomic	6468	4377447	73	24
GCF_003641185.1_ASM364118v1_genomic	3144733	3671373	10005	9509
GCF_025147485.1_ASM2514748v1_genomic	53312	4629452	1096	242
GCF_002234575.2_ASM223457v2_genomic	4846841	6570176	30407	6490
GCF_000160055.1_ASM16005v1_genomic	500872	1895960	9051	8554
