scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5644258	6773423	5203	5100
GCF_016902345.1_ASM1690234v1_genomic	16345	623916	203	65
GCF_000154285.1_ASM15428v1_genomic	1857579	2179988	6102	5809
GCF_000160055.1_ASM16005v1_genomic	7553	1895960	320	76
GCF_003641185.1_ASM364118v1_genomic	21591	3671373	510	91
GCF_000742135.1_ASM74213v1_genomic	271103	5529453	6475	2387
GCF_029023785.1_ASM2902378v1_genomic	23782	2672229	336	24
GCF_000020225.1_ASM2022v1_genomic	2495083	2664102	4456	4370
GCF_025147485.1_ASM2514748v1_genomic	79346	4629452	1175	659
GCF_025151215.1_ASM2515121v1_genomic	3763640	4377447	3289	3070
GCF_002234575.2_ASM223457v2_genomic	4831106	6570176	30956	7563
