scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_000154285.1_ASM15428v1_genomic	2222	655363	53	26
GCF_016902345.1_ASM1690234v1_genomic	611	309562	13	13
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_000160055.1_ASM16005v1_genomic	7081	1895960	294	88
GCF_002234575.2_ASM223457v2_genomic	4162	6570176	122	114
GCF_000742135.1_ASM74213v1_genomic	280439	5529453	4829	893
GCF_003641185.1_ASM364118v1_genomic	25291	3671373	492	169
GCF_025151215.1_ASM2515121v1_genomic	0	4377447	0	0
GCF_025147485.1_ASM2514748v1_genomic	0	4629452	0	0
GCF_029023785.1_ASM2902378v1_genomic	2374983	2672229	611	344
GCF_028539415.1_ASM2853941v1_genomic	0	5489	0	0
