# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna -d 5 -b 10000 -n 5 -o ./sim_99/sim_d5_ref_GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0 --prefix sim_d5_ref_GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.004548944945434852,0.13762952319871974,9876
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.0,0.0,9986
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.0,0.00023543317253616752,9882
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.026156092016965733,10058
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.0,0.22178129713720013,10020
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.0,0.1701985738742469,10013
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.06354204152523286,10102
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.1439695903437304,0.38045703907509854,5
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.0,0.0,10111
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.8514814647108347,0.0,10075
