# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna -d 50 -b 10000 -n 5 -o ./sim_99/sim_d50_ref_GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0 --prefix sim_d50_ref_GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.0,0.0,10175
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.0,0.0,10077
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.3062748876767189,0.0,9964
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.0,10053
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.0,0.0,10106
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.021652936849195913,0.0,10003
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.07402322398624575,0.0,9987
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.08628503268209503,0.32866184688273026,50
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.0,0.6044965294869731,10078
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.5117639188057445,0.06684162363029648,10086
