scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	17418	623916	159	73
GCF_000154285.1_ASM15428v1_genomic	13563	821580	183	67
GCF_028539415.1_ASM2853941v1_genomic	9118	2950694	235	94
GCF_000742135.1_ASM74213v1_genomic	280680	5529453	4432	830
GCF_029023785.1_ASM2902378v1_genomic	23856	2672229	359	24
GCF_003641185.1_ASM364118v1_genomic	143468	3671373	1272	977
GCF_000020225.1_ASM2022v1_genomic	2493086	2664102	4739	4662
GCF_025151215.1_ASM2515121v1_genomic	4176	4377447	84	66
GCF_002234575.2_ASM223457v2_genomic	4870995	6570176	4720	3137
GCF_025147485.1_ASM2514748v1_genomic	22666	4629452	615	397
GCF_000160055.1_ASM16005v1_genomic	497335	1895960	8554	8070
