scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_028539415.1_ASM2853941v1_genomic	5651521	6771615	4580	4492
GCF_016902345.1_ASM1690234v1_genomic	12885	694953	255	109
GCF_000154285.1_ASM15428v1_genomic	17172	1757187	447	267
GCF_000742135.1_ASM74213v1_genomic	4816179	5545784	8667	669
GCF_000160055.1_ASM16005v1_genomic	7250	1895960	303	84
GCF_003641185.1_ASM364118v1_genomic	21471	3671373	539	94
GCF_025151215.1_ASM2515121v1_genomic	4056	4377447	32	18
GCF_000020225.1_ASM2022v1_genomic	2486000	2664102	4805	4745
GCF_029023785.1_ASM2902378v1_genomic	1815407	2672229	5311	4346
GCF_025147485.1_ASM2514748v1_genomic	56084	4629452	407	162
GCF_002234575.2_ASM223457v2_genomic	2397717	6570176	103336	96266
