# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna -d 5 -b 10000 -n 5 -o ./sim_99/sim_d5_ref_GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06 --prefix sim_d5_ref_GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.0,0.11931318258895089,10127
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.0,0.0,9960
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.264536918126771,0.0,10148
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.17656387144649927,9983
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.06870496004030517,0.0,10083
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.0,0.0,9966
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.0,0.04323474681424074,9879
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.0,0.370751256560962,9984
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.11109813275382562,0.0,9974
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.5556599890790983,0.2901369425893472,5
