scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	13255	625210	295	117
GCF_028539415.1_ASM2853941v1_genomic	5627503	6769913	6311	6054
GCF_000154285.1_ASM15428v1_genomic	1876657	2179988	4686	4486
GCF_000020225.1_ASM2022v1_genomic	56	2664102	2	2
GCF_000160055.1_ASM16005v1_genomic	7483	1895960	237	33
GCF_000742135.1_ASM74213v1_genomic	3899086	5529453	135037	123187
GCF_003641185.1_ASM364118v1_genomic	21463	3671373	535	109
GCF_029023785.1_ASM2902378v1_genomic	2280126	2672229	8591	7388
GCF_002234575.2_ASM223457v2_genomic	2417238	6570176	104941	97765
GCF_025151215.1_ASM2515121v1_genomic	3764829	4377447	3051	2897
GCF_025147485.1_ASM2514748v1_genomic	61131	4629452	1189	472
