scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GCF_016902345.1_ASM1690234v1_genomic	12325	608298	237	112
GCF_028539415.1_ASM2853941v1_genomic	3180436	6769144	20796	20655
GCF_000154285.1_ASM15428v1_genomic	9410	858048	152	9
GCF_000020225.1_ASM2022v1_genomic	147	2664102	2	0
GCF_000160055.1_ASM16005v1_genomic	7090	1895960	294	88
GCF_029023785.1_ASM2902378v1_genomic	23478	2672229	347	25
GCF_000742135.1_ASM74213v1_genomic	271459	5529453	6499	2400
GCF_003641185.1_ASM364118v1_genomic	143712	3671373	1263	1005
GCF_025151215.1_ASM2515121v1_genomic	5547	4377447	109	95
GCF_025147485.1_ASM2514748v1_genomic	25323	4629452	667	507
GCF_002234575.2_ASM223457v2_genomic	2402685	6570176	104064	97004
