sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000020225.1_ASM2022v1_genomic	NC_010655.1	2664102	2482165	93.1708	2481667	99.9799	2477480	99.8313	498	0.0201	2477977	99.8313	25656	1.0336	21468	83.6763	21134	82.3745	98	0.3820	4235	16.5069	86769	100.0000	92597	94.5128	0.9977
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046818.1	5284261	4537443	85.8671	4364275	96.1836	4364025	99.9943	173168	3.8164	4537178	99.9942	193200	4.2579	192935	99.8628	20341	10.5285	320	0.1656	161697	83.6941	401439	53.3473	231819	92.1430	0.9574
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046819.1	106842	529	0.4951	518	97.9206	509	98.2625	11	2.0794	518	97.9206	59	11.1531	48	81.3559	39	66.1017	16	27.1186	4	6.7797	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046820.1	95930	2107	2.1964	2090	99.1932	2038	97.5120	17	0.8068	2055	97.5320	151	7.1666	99	65.5629	82	54.3046	54	35.7616	10	6.6225	0	0.0000	12334	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046821.1	42420	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046822.1	16331	3960	24.2484	3930	99.2424	3930	100.0000	30	0.7576	3960	100.0000	294	7.4242	294	100.0000	288	97.9592	2	0.6803	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000070.1	789767	684043	86.6133	683907	99.9801	683400	99.9259	136	0.0199	683536	99.9259	5055	0.7390	4548	89.9703	4498	88.9812	11	0.2176	535	10.5836	81605	100.0000	81647	100.0000	0.9999
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000066.1	483945	432376	89.3440	432307	99.9840	431986	99.9257	69	0.0160	432055	99.9258	5683	1.3144	5362	94.3516	5327	93.7357	15	0.2639	330	5.8068	31862	100.0000	30761	100.0000	0.9975
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000061.1	434621	368509	84.7886	368116	99.8934	367843	99.9258	393	0.1066	368236	99.9259	3421	0.9283	3148	92.0199	2919	85.3259	181	5.2909	289	8.4478	52051	100.0000	54107	100.0000	0.9946
sampleA	sampleB	GCF_028539415.1_ASM2853941v1_genomic	NZ_JANSWE010000040.1	395257	357181	90.3668	357103	99.9782	356872	99.9353	78	0.0218	356950	99.9353	3432	0.9609	3201	93.2692	3180	92.6573	3	0.0874	235	6.8473	29589	100.0000	29618	100.0000	0.9999
