# simulation command: /data1/gerryt/tracs/scripts/tracs-sim.py -t 5 --genomes ./refs_99/GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0.fna ./refs_99/GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0.fna ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna ./refs_99/GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99.fna ./refs_99/GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5.fna ./refs_99/GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86.fna ./refs_99/GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73.fna ./refs_99/GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0.fna ./refs_99/GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0.fna ./refs_99/GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06.fna --tran-genome ./refs_99/GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24.fna -d 50 -b 10000 -n 5 -o ./sim_99/sim_d50_ref_GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24 --prefix sim_d50_ref_GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24
genome,propA,propB,distance
GCA_948837315.1_gtdbrep_GCF_000020225.1_ani99.0,0.21215588512851877,0.6431869526282142,10057
GCF_003603955.1_gtdbrep_GCF_025147485.1_ani99.0,0.07446413478346793,0.0,9981
GCF_003627295.1_gtdbrep_GCF_003641185.1_ani98.24,0.15076176216781456,0.039093937925719704,50
GCF_009719865.1_gtdbrep_GCF_025151215.1_ani98.99,0.0,0.20775503424311795,9955
GCF_015558345.1_gtdbrep_GCF_002234575.2_ani97.5,0.0,0.0,9957
GCF_015559735.1_gtdbrep_GCF_028539415.1_ani98.86,0.0,0.0,9969
GCF_020537595.1_gtdbrep_GCF_000154285.1_ani98.73,0.5626182179201987,0.01902618007093538,9763
GCF_030067475.1_gtdbrep_GCF_000742135.1_ani99.0,0.0,0.0,9718
GCF_900180065.1_gtdbrep_GCF_029023785.1_ani99.0,0.0,0.09093789513201292,9986
GCF_958455085.1_gtdbrep_GCF_000160055.1_ani98.06,0.0,0.0,9941
